Id,Country,Short Name,ISO Code,Year,RLE_Score,Property Rights,Judicial Effectiveness,Government Integrity,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom,Code,Productivity,Country Code,Indicator Name,Indicator Code,INV_Score
149,Slovenia,Slovenia,SI,2005,59.6,50.0,,59.0,55.6,45.3,,85.0,40.3,79.1,81.8,50.0,50.0,SVN,35.70346,SVN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.592949135081817
151,South Africa,SouthAfrica,ZA,2005,62.9,50.0,,44.0,69.7,79.9,,70.0,58.7,78.6,77.8,50.0,50.0,ZAF,16.981928,ZAF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.878304902915428
151,South Africa,SouthAfrica,ZA,2005,62.9,50.0,,44.0,69.7,79.9,,70.0,58.7,78.6,77.8,50.0,50.0,ZAF,16.981928,SSF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.68067474167917
151,South Africa,SouthAfrica,ZA,2005,62.9,50.0,,44.0,69.7,79.9,,70.0,58.7,78.6,77.8,50.0,50.0,ZAF,16.981928,TSS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.680674741679166
151,South Africa,SouthAfrica,ZA,2005,62.9,50.0,,44.0,69.7,79.9,,70.0,58.7,78.6,77.8,50.0,50.0,ZAF,16.981928,SSA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.682585866183985
152,Spain,Spain,ES,2005,67.0,70.0,,69.0,55.4,53.0,,70.0,48.8,83.9,80.2,70.0,70.0,ESP,42.210934,ESP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,29.011588848738946
153,Sri Lanka,SriLanka,LK,2005,61.0,50.0,,34.0,78.5,80.6,,70.0,67.6,72.3,76.6,50.0,30.0,LKA,8.027195,LKA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.37195070740082
157,Sweden,Sweden,SE,2005,69.8,90.0,,93.0,33.7,0.0,,70.0,65.2,86.0,80.2,90.0,90.0,SWE,55.468353,SWE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.41156431833263
158,Switzerland,Switzerland,CH,2005,79.3,90.0,,88.0,73.0,61.1,,70.0,77.2,90.0,83.4,70.0,90.0,CHE,57.021378,CHE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.26299805731348
163,Thailand,Thailand,TH,2005,62.5,50.0,,33.0,75.2,90.1,,70.0,76.8,82.3,67.6,30.0,50.0,THA,8.444663,THA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.71262281481785
174,United Kingdom,UnitedKingdom,GB,2005,79.2,90.0,,87.0,62.3,43.5,,85.0,79.0,85.0,80.2,90.0,90.0,GBR,49.651768,GBR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.330347810120152
175,United States,UnitedStates,US,2005,79.9,90.0,,75.0,68.6,60.0,,85.0,95.4,85.7,79.8,70.0,90.0,USA,62.52242,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.934636979895394
176,Uruguay,Uruguay,UY,2005,66.9,70.0,,55.0,86.1,51.3,,70.0,75.9,69.1,72.0,70.0,50.0,URY,16.295483,URY,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.54745741376679
179,"Venezuela, Bolivarian Republic of",Venezuela,VE,2005,45.2,30.0,,24.0,75.8,80.2,,55.0,32.3,51.9,62.4,10.0,30.0,VEN,15.701362,VEN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.268477605646925
180,Viet Nam,Vietnam,VN,2005,48.1,10.0,,24.0,74.5,79.1,,40.0,64.1,79.1,50.2,30.0,30.0,VNM,3.0270452,VNM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.273598168929794
5,Argentina,Argentina,AR,2004,53.9,30.0,,28.0,72.4,78.8,,70.0,,64.0,61.6,50.0,30.0,ARG,19.305756,ARG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.893787278232207
7,Australia,Australia,AU,2004,77.9,90.0,,86.0,59.6,60.5,,85.0,,83.2,77.2,70.0,90.0,AUS,49.612198,AUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.645052222042104
8,Austria,Austria,AT,2004,67.6,90.0,,78.0,43.5,21.0,,70.0,,85.9,79.8,70.0,70.0,AUT,48.04215,AUT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.591508352484148
12,Bangladesh,Bangladesh,BD,2004,50.0,30.0,,12.0,77.2,94.1,,40.0,,78.9,38.0,50.0,30.0,BGD,1.9024031,BGD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.99183394470041
15,Belgium,Belgium,BE,2004,68.7,90.0,,71.0,43.1,23.5,,70.0,,81.3,79.8,90.0,70.0,BEL,57.090435,BEL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.461850409524704
22,Brazil,Brazil,BR,2004,62.0,50.0,,40.0,90.2,68.1,,70.0,,77.2,62.8,50.0,50.0,BRA,12.661911,BRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.32023332425334
23,Bulgaria,Bulgaria,BG,2004,59.2,30.0,,40.0,81.1,64.5,,55.0,,78.7,63.2,50.0,70.0,BGR,17.387133,BGR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.95071667282707
27,Cambodia,Cambodia,KH,2004,61.1,30.0,,30.0,91.4,91.0,,55.0,,80.8,52.0,50.0,70.0,KHM,1.5548357,KHM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.340021153084283
29,Canada,Canada,CA,2004,75.3,90.0,,90.0,73.6,50.5,,85.0,,85.4,83.2,50.0,70.0,CAN,49.97147,CAN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.8745968478518
33,Chile,Chile,CL,2004,76.9,90.0,,75.0,78.5,81.5,,70.0,,84.2,73.0,70.0,70.0,CHL,15.642367,CHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.398579280024247
34,China,China,CN,2004,52.5,30.0,,35.0,66.4,88.4,,55.0,,86.4,51.4,30.0,30.0,CHN,4.7892036,CHN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,39.52966372688028
34,China,China,CN,2004,52.5,30.0,,35.0,66.4,88.4,,55.0,,86.4,51.4,30.0,30.0,CHN,4.7892036,HKG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.820131227557027
34,China,China,CN,2004,52.5,30.0,,35.0,66.4,88.4,,55.0,,86.4,51.4,30.0,30.0,CHN,4.7892036,MAC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.32758661076105
35,Colombia,Colombia,CO,2004,61.2,30.0,,36.0,66.7,66.9,,70.0,,78.3,63.0,70.0,70.0,COL,10.728965,COL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.83175960644914
39,Costa Rica,CostaRica,CR,2004,66.4,50.0,,45.0,83.0,78.1,,70.0,,75.1,76.4,70.0,50.0,CRI,12.049881,CRI,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.8781564478728
41,Croatia,Croatia,HR,2004,53.1,30.0,,38.0,67.3,22.9,,55.0,,79.5,65.4,50.0,70.0,HRV,21.742834,HRV,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.42257565012887
43,Cyprus,Cyprus,CY,2004,74.1,90.0,,70.0,81.4,56.2,,85.0,,84.6,79.4,50.0,70.0,CYP,32.660805,CYP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.64566069702453
45,Denmark,Denmark,DK,2004,72.4,90.0,,95.0,33.6,8.3,,100.0,,85.1,79.8,70.0,90.0,DNK,53.430977,DNK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.662701800241674
48,Dominican Republic,DominicanRepublic,DO,2004,54.6,30.0,,35.0,85.0,92.8,,55.0,,69.1,44.4,50.0,30.0,DOM,11.204515,DOM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.439361129345425
49,Ecuador,Ecuador,EC,2004,54.4,30.0,,22.0,85.4,76.8,,55.0,,57.6,62.4,50.0,50.0,ECU,9.732682,ECU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.701551673207728
54,Estonia,Estonia,EE,2004,77.4,70.0,,56.0,83.8,55.5,,85.0,,82.1,84.2,90.0,90.0,EST,18.683674,EST,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.72150351129061
57,Finland,Finland,FI,2004,73.4,90.0,,97.0,57.5,25.0,,85.0,,86.0,79.8,70.0,70.0,FIN,49.805534,FIN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.25777598609204
58,France,France,FR,2004,60.9,70.0,,63.0,44.3,14.5,,70.0,,86.4,79.8,70.0,50.0,FRA,54.626713,FRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.364609197432657
62,Germany,Germany,DE,2004,69.5,90.0,,73.0,56.4,29.4,,70.0,,87.1,79.8,90.0,50.0,DEU,57.46974,DEU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.091013560101125
64,Greece,Greece,GR,2004,59.1,50.0,,42.0,58.4,53.2,,70.0,,78.1,79.8,50.0,50.0,GRC,32.293423,GRC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.395020512108502
72,Hungary,Hungary,HU,2004,62.7,70.0,,49.0,65.6,20.1,,70.0,,73.7,76.0,70.0,70.0,HUN,24.977934,HUN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.04047757516926
73,Iceland,Iceland,IS,2004,72.1,90.0,,94.0,58.7,37.9,,85.0,,85.2,78.2,70.0,50.0,ISL,47.687218,ISL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.883977734013243
74,India,India,IN,2004,51.5,50.0,,27.0,74.2,77.1,,55.0,,77.0,23.6,50.0,30.0,IND,3.1424246,IND,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.70814142389926
75,Indonesia,Indonesia,ID,2004,52.1,30.0,,19.0,77.5,84.4,,55.0,,68.9,74.2,30.0,30.0,IDN,4.7213187,IDN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.448616972835314
78,Ireland,Ireland,IE,2004,80.3,90.0,,69.0,71.8,66.3,,85.0,,81.1,79.8,90.0,90.0,IRL,59.9059,IRL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.950251635494244
79,Israel,Israel,IL,2004,61.4,70.0,,73.0,52.7,7.6,,70.0,,82.2,77.0,70.0,50.0,ISR,38.01697,ISR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.3568479876625
80,Italy,Italy,IT,2004,64.2,70.0,,52.0,49.7,31.7,,70.0,,84.8,79.8,70.0,70.0,ITA,45.94257,ITA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.96412702718893
82,Japan,Japan,JP,2004,64.3,70.0,,71.0,62.4,55.1,,70.0,,89.2,80.8,50.0,30.0,JPN,41.53163,JPN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.323927481045082
87,"Korea, Republic of",NorthKorea,KP,2004,8.9,10.0,,10.0,0.0,0.0,,40.0,,0.0,0.0,10.0,10.0,KOR,26.519978,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.031884137100203
88,"Korea, Republic of",SouthKorea,KR,2004,67.8,70.0,,45.0,73.9,80.8,,70.0,,84.0,66.6,70.0,50.0,KOR,26.519978,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.031884137100203
92,Latvia,Latvia,LV,2004,67.4,50.0,,37.0,82.2,62.2,,70.0,,85.8,79.8,70.0,70.0,LVA,18.271309,LVA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,28.60067787580171
98,Lithuania,Lithuania,LT,2004,72.4,50.0,,48.0,82.8,70.6,,70.0,,90.1,80.2,70.0,90.0,LTU,19.407793,LTU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.920279177409864
99,Luxembourg,Luxembourg,LU,2004,78.9,90.0,,90.0,58.9,41.4,,85.0,,85.3,79.8,90.0,90.0,LUX,51.67782,LUX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.243282090525774
104,Malaysia,Malaysia,MY,2004,59.9,50.0,,49.0,80.9,74.2,,70.0,,81.8,73.4,30.0,30.0,MYS,16.641,MYS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.95484001620089
107,Malta,Malta,MT,2004,63.3,90.0,,50.0,63.1,11.5,,85.0,,84.6,65.4,50.0,70.0,MLT,29.351349,MLT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.028836754643205
110,Mexico,Mexico,MX,2004,66.0,50.0,,36.0,73.3,83.1,,70.0,,79.8,81.6,50.0,70.0,MEX,17.613306,MEX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.47645958909689
119,Netherlands,Netherlands,NL,2004,74.5,90.0,,90.0,45.2,32.3,,70.0,,83.2,79.8,90.0,90.0,NLD,58.761932,NLD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.29224275722388
120,New Zealand,NewZealand,NZ,2004,81.5,90.0,,95.0,62.8,55.8,,85.0,,84.7,80.2,90.0,90.0,NZL,33.844494,NZL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.217936192651347
124,Norway,Norway,NO,2004,66.2,90.0,,85.0,50.8,31.7,,70.0,,86.3,81.8,50.0,50.0,NOR,88.14824,NOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.64582562169802
126,Pakistan,Pakistan,PK,2004,54.9,30.0,,26.0,68.2,86.3,,70.0,,78.4,55.6,50.0,30.0,PAK,5.2737136,PAK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.834361613385505
130,Peru,Peru,PE,2004,64.7,30.0,,40.0,81.5,87.5,,55.0,,88.8,59.8,70.0,70.0,PER,6.6183205,PER,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.78855814157545
131,Philippines,Philippines,PH,2004,59.1,30.0,,26.0,77.7,88.8,,55.0,,77.3,77.0,50.0,50.0,PHL,5.8045473,PHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.544600680984622
132,Poland,Poland,PL,2004,58.7,50.0,,40.0,64.9,35.1,,70.0,,78.1,70.4,50.0,70.0,POL,21.902554,POL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.331974051834173
133,Portugal,Portugal,PT,2004,64.9,70.0,,63.0,62.3,36.2,,70.0,,82.9,79.8,70.0,50.0,PRT,26.312006,PRT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.42406738651315
135,Romania,Romania,RO,2004,50.0,30.0,,26.0,69.9,74.8,,55.0,,56.8,57.6,30.0,50.0,ROU,14.169445,ROU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.295303862097207
136,Russian Federation,Russia,RU,2004,52.8,30.0,,27.0,91.6,65.1,,55.0,,63.4,63.2,50.0,30.0,RUS,13.977831,RUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.38529928796983
147,Singapore,Singapore,SG,2004,88.9,90.0,,93.0,87.8,91.1,,100.0,,93.0,85.0,90.0,70.0,SGP,33.862076,SGP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.281423420921346
149,Slovenia,Slovenia,SI,2004,59.2,50.0,,60.0,54.4,40.6,,85.0,,77.3,65.2,50.0,50.0,SVN,31.913849,SVN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.015530732036034
151,South Africa,SouthAfrica,ZA,2004,66.3,50.0,,48.0,69.6,79.7,,70.0,,77.1,62.2,70.0,70.0,ZAF,16.013725,ZAF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.167238958900187
151,South Africa,SouthAfrica,ZA,2004,66.3,50.0,,48.0,69.6,79.7,,70.0,,77.1,62.2,70.0,70.0,ZAF,16.013725,SSF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.308544151382392
151,South Africa,SouthAfrica,ZA,2004,66.3,50.0,,48.0,69.6,79.7,,70.0,,77.1,62.2,70.0,70.0,ZAF,16.013725,TSS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.308544151382392
151,South Africa,SouthAfrica,ZA,2004,66.3,50.0,,48.0,69.6,79.7,,70.0,,77.1,62.2,70.0,70.0,ZAF,16.013725,SSA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.312383217949513
152,Spain,Spain,ES,2004,68.9,70.0,,71.0,52.9,52.7,,70.0,,83.6,79.8,70.0,70.0,ESP,39.34177,ESP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.807622897315337
153,Sri Lanka,SriLanka,LK,2004,61.6,50.0,,37.0,79.9,77.3,,70.0,,69.6,70.6,50.0,50.0,LKA,8.072611,LKA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.637924165443472
157,Sweden,Sweden,SE,2004,70.1,90.0,,93.0,32.0,0.0,,70.0,,85.8,79.8,90.0,90.0,SWE,53.313663,SWE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.882033528443635
158,Switzerland,Switzerland,CH,2004,79.5,90.0,,85.0,80.6,55.8,,70.0,,89.4,85.0,70.0,90.0,CHE,52.806225,CHE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.31186450963562
163,Thailand,Thailand,TH,2004,63.7,50.0,,32.0,75.5,91.1,,70.0,,88.9,65.6,50.0,50.0,THA,7.6645355,THA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.86419158728392
174,United Kingdom,UnitedKingdom,GB,2004,77.7,90.0,,87.0,61.2,50.1,,85.0,,86.6,79.8,70.0,90.0,GBR,46.993843,GBR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.243429901316286
175,United States,UnitedStates,US,2004,78.7,90.0,,77.0,67.2,62.2,,85.0,,85.9,81.4,70.0,90.0,USA,61.241177,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.127742077800285
176,Uruguay,Uruguay,UY,2004,66.7,70.0,,51.0,83.5,60.0,,70.0,,74.2,71.8,70.0,50.0,URY,15.562443,URY,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.367489465453318
179,"Venezuela, Bolivarian Republic of",Venezuela,VE,2004,46.7,30.0,,25.0,75.6,79.2,,55.0,,57.1,58.0,10.0,30.0,VEN,12.628008,VEN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.337195245271083
180,Viet Nam,Vietnam,VN,2004,46.1,10.0,,24.0,63.4,82.1,,40.0,,80.4,54.8,30.0,30.0,VNM,2.7989905,VNM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,33.25397346873441
5,Argentina,Argentina,AR,2003,56.3,30.0,,35.0,72.2,76.8,,70.0,,88.5,54.0,50.0,30.0,ARG,19.140049,ARG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.137507564985722
7,Australia,Australia,AU,2003,77.4,90.0,,85.0,58.6,58.9,,85.0,,82.1,77.0,70.0,90.0,AUS,48.647198,AUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.06373038791868
8,Austria,Austria,AT,2003,67.6,90.0,,78.0,45.3,18.6,,70.0,,85.1,81.4,70.0,70.0,AUT,46.49087,AUT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.108115647526553
12,Bangladesh,Bangladesh,BD,2003,49.3,30.0,,4.0,77.2,94.0,,40.0,,80.8,38.0,50.0,30.0,BGD,1.9046307,BGD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.679188861283382
15,Belgium,Belgium,BE,2003,68.1,90.0,,66.0,33.7,26.8,,70.0,,85.2,81.4,90.0,70.0,BEL,55.915703,BEL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.49418883770353
22,Brazil,Brazil,BR,2003,63.4,50.0,,40.0,90.2,82.7,,70.0,,78.6,59.0,50.0,50.0,BRA,12.609983,BRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.60475915356877
23,Bulgaria,Bulgaria,BG,2003,57.0,50.0,,39.0,72.4,56.7,,55.0,,77.5,62.4,50.0,50.0,BGR,17.42531,BGR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.80513845344512
27,Cambodia,Cambodia,KH,2003,63.7,30.0,,30.0,91.3,92.5,,55.0,,86.5,68.0,50.0,70.0,KHM,1.4804914,KHM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.671426384577888
29,Canada,Canada,CA,2003,74.8,90.0,,89.0,72.7,47.8,,85.0,,85.0,83.4,50.0,70.0,CAN,48.947586,CAN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.01240095573433
33,Chile,Chile,CL,2003,76.0,90.0,,75.0,75.0,81.8,,70.0,,83.0,69.0,70.0,70.0,CHL,14.278694,CHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.089627248434606
34,China,China,CN,2003,52.6,30.0,,35.0,66.9,90.2,,55.0,,85.8,50.6,30.0,30.0,CHN,4.3798833,CHN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,38.25768532878266
34,China,China,CN,2003,52.6,30.0,,35.0,66.9,90.2,,55.0,,85.8,50.6,30.0,30.0,CHN,4.3798833,HKG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.654628227480746
34,China,China,CN,2003,52.6,30.0,,35.0,66.9,90.2,,55.0,,85.8,50.6,30.0,30.0,CHN,4.3798833,MAC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,13.152523923987482
35,Colombia,Colombia,CO,2003,64.2,30.0,,38.0,72.5,87.6,,70.0,,76.5,63.0,70.0,70.0,COL,10.553985,COL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.109750500284566
39,Costa Rica,CostaRica,CR,2003,67.0,50.0,,45.0,83.2,83.6,,70.0,,74.0,77.6,70.0,50.0,CRI,11.971055,CRI,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.790175521696032
41,Croatia,Croatia,HR,2003,53.3,30.0,,39.0,77.6,28.6,,55.0,,76.3,72.8,50.0,50.0,HRV,21.303438,HRV,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.5563167345302
43,Cyprus,Cyprus,CY,2003,73.3,90.0,,70.0,70.7,59.8,,85.0,,85.0,79.4,50.0,70.0,CYP,32.61625,CYP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.286255940699814
45,Denmark,Denmark,DK,2003,73.2,90.0,,95.0,32.6,9.9,,100.0,,89.9,81.4,70.0,90.0,DNK,50.505646,DNK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.69939748233661
48,Dominican Republic,DominicanRepublic,DO,2003,57.8,30.0,,31.0,85.3,93.5,,55.0,,71.7,53.4,50.0,50.0,DOM,11.167237,DOM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.053720351484944
49,Ecuador,Ecuador,EC,2003,54.1,30.0,,23.0,86.3,85.7,,55.0,,43.8,62.8,50.0,50.0,ECU,9.242497,ECU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.241853431479893
54,Estonia,Estonia,EE,2003,77.7,70.0,,56.0,80.4,58.3,,85.0,,85.7,84.2,90.0,90.0,EST,17.849754,EST,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,32.759520178911686
57,Finland,Finland,FI,2003,73.7,90.0,,99.0,54.9,28.0,,85.0,,84.7,81.4,70.0,70.0,FIN,47.85348,FIN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.783339593671126
58,France,France,FR,2003,59.2,70.0,,67.0,41.3,15.7,,70.0,,87.0,81.4,50.0,50.0,FRA,54.45298,FRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.034840979084617
62,Germany,Germany,DE,2003,69.7,90.0,,74.0,55.7,30.0,,70.0,,86.6,81.4,90.0,50.0,DEU,56.040497,DEU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.52332505866873
64,Greece,Greece,GR,2003,58.8,50.0,,42.0,57.2,50.3,,70.0,,78.5,81.4,50.0,50.0,GRC,31.434181,GRC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.324757030275464
72,Hungary,Hungary,HU,2003,63.0,70.0,,53.0,65.6,22.3,,70.0,,70.6,76.0,70.0,70.0,HUN,25.020475,HUN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.625182442393786
73,Iceland,Iceland,IS,2003,73.5,90.0,,92.0,69.0,43.0,,85.0,,84.7,77.8,70.0,50.0,ISL,45.291386,ISL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.432419970808255
74,India,India,IN,2003,51.2,50.0,,27.0,76.6,71.9,,55.0,,77.6,23.0,50.0,30.0,IND,2.9582071,IND,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,28.33482570634478
75,Indonesia,Indonesia,ID,2003,55.8,30.0,,19.0,77.5,91.1,,55.0,,74.6,74.6,50.0,30.0,IDN,4.4112577,IDN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.5060592212863
78,Ireland,Ireland,IE,2003,80.9,90.0,,75.0,69.4,66.3,,85.0,,81.2,81.4,90.0,90.0,IRL,58.170265,IRL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.911072058199583
79,Israel,Israel,IL,2003,62.7,70.0,,76.0,52.7,10.9,,70.0,,87.3,77.0,70.0,50.0,ISR,38.233845,ISR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.96562566652924
80,Italy,Italy,IT,2003,64.3,70.0,,55.0,48.0,29.4,,70.0,,84.7,81.4,70.0,70.0,ITA,45.945816,ITA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.875315087217746
82,Japan,Japan,JP,2003,67.6,70.0,,71.0,70.3,56.7,,70.0,,89.8,81.0,50.0,50.0,JPN,40.888096,JPN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.71335381547673
87,"Korea, Republic of",NorthKorea,KP,2003,8.9,10.0,,10.0,0.0,0.0,,40.0,,0.0,0.0,10.0,10.0,KOR,25.069714,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.264323204337412
88,"Korea, Republic of",SouthKorea,KR,2003,68.3,70.0,,42.0,74.2,81.8,,70.0,,83.4,73.2,70.0,50.0,KOR,25.069714,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.264323204337412
92,Latvia,Latvia,LV,2003,66.0,50.0,,34.0,78.3,58.0,,70.0,,84.9,78.6,70.0,70.0,LVA,17.188547,LVA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.684455670949006
98,Lithuania,Lithuania,LT,2003,69.7,50.0,,48.0,78.8,71.5,,70.0,,88.1,80.4,70.0,70.0,LTU,20.024971,LTU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.563248423603227
